Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,MONETARY AGREGATES
,,,,,Monetary Statistics Department - Central Bank of the Argentine Republic
,,,,,
,,,,,
,,,,,
Year,Month,Monetary expression (m),,,M3
,,Description,Quantity of,Equivalence,Total
,,,previous,of the original,
,,,monetary unit,monetary unit,
,,,in the new,with the,
,,,monetary,actual mone-,
,,,unit,tary unit,
A̱o,Mes,divisa,unidad medida,equivalencia,M3
1940.01,Ene.,m$n,1000000,1.0000000000000002e-13,
1940.02,Feb.,m$n,1000000,1.0000000000000002e-13,
1940.03,Mar.,m$n,1000000,1.0000000000000002e-13,
1940.04,Abr.,m$n,1000000,1.0000000000000002e-13,
1940.05,May.,m$n,1000000,1.0000000000000002e-13,
1940.06,Jun.,m$n,1000000,1.0000000000000002e-13,5371.200000000001
1940.07,Jul.,m$n,1000000,1.0000000000000002e-13,5336.499999999999
1940.08,Ago.,m$n,1000000,1.0000000000000002e-13,5318.9
1940.09,Set.,m$n,1000000,1.0000000000000002e-13,5290.5
1940.1,Oct.,m$n,1000000,1.0000000000000002e-13,5296.700000000001
1940.11,Nov.,m$n,1000000,1.0000000000000002e-13,5366.5
1940.12,Dic.,m$n,1000000,1.0000000000000002e-13,5465.7
1940.13,,,,,
1941.01,Ene. ,m$n,1000000,1.0000000000000002e-13,5510.699999999999
1941.02,Feb.,m$n,1000000,1.0000000000000002e-13,5598.2
1941.03,Mar.,m$n,1000000,1.0000000000000002e-13,5654.5
1941.04,Abr.,m$n,1000000,1.0000000000000002e-13,5701.3
1941.05,May.,m$n,1000000,1.0000000000000002e-13,5737.000000000001
1941.06,Jun.,m$n,1000000,1.0000000000000002e-13,5858.700000000001
1941.07,Jul.,m$n,1000000,1.0000000000000002e-13,5881.5
1941.08,Ago.,m$n,1000000,1.0000000000000002e-13,5942.799999999999
1941.09,Set.,m$n,1000000,1.0000000000000002e-13,5982.8
1941.1,Oct.,m$n,1000000,1.0000000000000002e-13,6059.4
1941.11,Nov.,m$n,1000000,1.0000000000000002e-13,6060.299999999999
1941.12,Dic.,m$n,1000000,1.0000000000000002e-13,6287.5
1941.13,,,,,
1942.01,Ene. ,m$n,1000000,1.0000000000000002e-13,6314.8
1942.02,Feb.,m$n,1000000,1.0000000000000002e-13,6464.500000000001
1942.03,Mar.,m$n,1000000,1.0000000000000002e-13,6528.8
1942.04,Abr.,m$n,1000000,1.0000000000000002e-13,6581.9
1942.05,May.,m$n,1000000,1.0000000000000002e-13,6673.6
1942.06,Jun.,m$n,1000000,1.0000000000000002e-13,6792.4
1942.07,Jul.,m$n,1000000,1.0000000000000002e-13,6820.9
1942.08,Ago.,m$n,1000000,1.0000000000000002e-13,6797.299999999999
1942.09,Set.,m$n,1000000,1.0000000000000002e-13,6856.6
1942.1,Oct.,m$n,1000000,1.0000000000000002e-13,6964.8
1942.11,Nov.,m$n,1000000,1.0000000000000002e-13,7052.8
1942.12,Dic.,m$n,1000000,1.0000000000000002e-13,7251.3
1942.13,,,,,
1943.01,Ene. ,m$n,1000000,1.0000000000000002e-13,7301.299999999999
1943.02,Feb.,m$n,1000000,1.0000000000000002e-13,7432.3
1943.03,Mar.,m$n,1000000,1.0000000000000002e-13,7523.000000000001
1943.04,Abr.,m$n,1000000,1.0000000000000002e-13,7568.5
1943.05,May.,m$n,1000000,1.0000000000000002e-13,7652.5
1943.06,Jun.,m$n,1000000,1.0000000000000002e-13,7825.3
1943.07,Jul.,m$n,1000000,1.0000000000000002e-13,7771.500000000001
1943.08,Ago.,m$n,1000000,1.0000000000000002e-13,7869.9
1943.09,Set.,m$n,1000000,1.0000000000000002e-13,7768.2
1943.1,Oct.,m$n,1000000,1.0000000000000002e-13,7981.2
1943.11,Nov.,m$n,1000000,1.0000000000000002e-13,8201.6
1943.12,Dic.,m$n,1000000,1.0000000000000002e-13,8368.8
1943.13,,,,,
1944.01,Ene.,m$n,1000000,1.0000000000000002e-13,8516
1944.02,Feb.,m$n,1000000,1.0000000000000002e-13,8761.4
1944.03,Mar.,m$n,1000000,1.0000000000000002e-13,8934.300000000001
1944.04,Abr.,m$n,1000000,1.0000000000000002e-13,8958.800000000001
1944.05,May.,m$n,1000000,1.0000000000000002e-13,9066.499999999998
1944.06,Jun.,m$n,1000000,1.0000000000000002e-13,9279
1944.07,Jul.,m$n,1000000,1.0000000000000002e-13,9225.9
1944.08,Ago.,m$n,1000000,1.0000000000000002e-13,9354.499999999998
1944.09,Set.,m$n,1000000,1.0000000000000002e-13,9534.5
1944.1,Oct.,m$n,1000000,1.0000000000000002e-13,9641.900000000001
1944.11,Nov.,m$n,1000000,1.0000000000000002e-13,9821.499999999998
1944.12,Dic.,m$n,1000000,1.0000000000000002e-13,10062.4
1944.13,,,,,
1945.01,Ene.,m$n,1000000,1.0000000000000002e-13,10129.400000000001
1945.02,Feb.,m$n,1000000,1.0000000000000002e-13,10205.7
1945.03,Mar.,m$n,1000000,1.0000000000000002e-13,10274.999999999998
1945.04,Abr.,m$n,1000000,1.0000000000000002e-13,10432.2
1945.05,May.,m$n,1000000,1.0000000000000002e-13,10554.9
1945.06,Jun.,m$n,1000000,1.0000000000000002e-13,10771.9
1945.07,Jul.,m$n,1000000,1.0000000000000002e-13,10847.9
1945.08,Ago.,m$n,1000000,1.0000000000000002e-13,11004.2
1945.09,Set.,m$n,1000000,1.0000000000000002e-13,11098.2
1945.1,Oct.,m$n,1000000,1.0000000000000002e-13,11313.5
1945.11,Nov.,m$n,1000000,1.0000000000000002e-13,11446.099999999999
1945.12,Dic.,m$n,1000000,1.0000000000000002e-13,11660.2
1945.13,,,,,
1946.01,Ene.,m$n,1000000,1.0000000000000002e-13,11724.4
1946.02,Feb.,m$n,1000000,1.0000000000000002e-13,11967.500000000002
1946.03,Mar.,m$n,1000000,1.0000000000000002e-13,12058.8
1946.04,Abr.,m$n,1000000,1.0000000000000002e-13,12263.3
1946.05,May.,m$n,1000000,1.0000000000000002e-13,12434.5
1946.06,Jun.,m$n,1000000,1.0000000000000002e-13,12620.1
1946.07,Jul.,m$n,1000000,1.0000000000000002e-13,13480.3
1946.08,Ago.,m$n,1000000,1.0000000000000002e-13,13534.7
1946.09,Set.,m$n,1000000,1.0000000000000002e-13,13635.7
1946.1,Oct.,m$n,1000000,1.0000000000000002e-13,13860.399999999998
1946.11,Nov.,m$n,1000000,1.0000000000000002e-13,14187.1
1946.12,Dic.,m$n,1000000,1.0000000000000002e-13,14383.5
1946.13,,,,,
1947.01,Ene. ,m$n,1000000,1.0000000000000002e-13,14482.500000000002
1947.02,Feb.,m$n,1000000,1.0000000000000002e-13,14720.400000000001
1947.03,Mar.,m$n,1000000,1.0000000000000002e-13,15123.999999999998
1947.04,Abr.,m$n,1000000,1.0000000000000002e-13,15540.5
1947.05,May.,m$n,1000000,1.0000000000000002e-13,15663.7
1947.06,Jun.,m$n,1000000,1.0000000000000002e-13,15541.5
1947.07,Jul.,m$n,1000000,1.0000000000000002e-13,15640.9
1947.08,Ago.,m$n,1000000,1.0000000000000002e-13,15752.999999999998
1947.09,Set.,m$n,1000000,1.0000000000000002e-13,15680.7
1947.1,Oct.,m$n,1000000,1.0000000000000002e-13,15854.8
1947.11,Nov.,m$n,1000000,1.0000000000000002e-13,16200.599999999999
1947.12,Dic.,m$n,1000000,1.0000000000000002e-13,17220.2
1947.13,,,,,
1948.01,Ene. ,m$n,1000000,1.0000000000000002e-13,17640.2
1948.02,Feb.,m$n,1000000,1.0000000000000002e-13,17748.3
1948.03,Mar.,m$n,1000000,1.0000000000000002e-13,18091.1
1948.04,Abr.,m$n,1000000,1.0000000000000002e-13,18387
1948.05,May.,m$n,1000000,1.0000000000000002e-13,18735.900000000005
1948.06,Jun.,m$n,1000000,1.0000000000000002e-13,18985.300000000003
1948.07,Jul.,m$n,1000000,1.0000000000000002e-13,19290.100000000002
1948.08,Ago.,m$n,1000000,1.0000000000000002e-13,19671.4
1948.09,Set.,m$n,1000000,1.0000000000000002e-13,20526.899999999998
1948.1,Oct.,m$n,1000000,1.0000000000000002e-13,21599.2
1948.11,Nov.,m$n,1000000,1.0000000000000002e-13,22218.300000000003
1948.12,Dic.,m$n,1000000,1.0000000000000002e-13,23086.1
1948.13,,,,,
1949.01,Ene.,m$n,1000000,1.0000000000000002e-13,23380.5
1949.02,Feb.,m$n,1000000,1.0000000000000002e-13,23860.6
1949.03,Mar.,m$n,1000000,1.0000000000000002e-13,24149.9
1949.04,Abr.,m$n,1000000,1.0000000000000002e-13,24375.8
1949.05,May.,m$n,1000000,1.0000000000000002e-13,24731.4
1949.06,Jun.,m$n,1000000,1.0000000000000002e-13,25748.7
1949.07,Jul.,m$n,1000000,1.0000000000000002e-13,26229.9
1949.08,Ago.,m$n,1000000,1.0000000000000002e-13,26335.9
1949.09,Set.,m$n,1000000,1.0000000000000002e-13,26820.199999999997
1949.1,Oct.,m$n,1000000,1.0000000000000002e-13,27036.300000000003
1949.11,Nov.,m$n,1000000,1.0000000000000002e-13,27382.299999999996
1949.12,Dic.,m$n,1000000,1.0000000000000002e-13,28530.1
1949.13,,,,,
1950.01,Ene.,m$n,1000000,1.0000000000000002e-13,28921.800000000003
1950.02,Feb.,m$n,1000000,1.0000000000000002e-13,29322.6
1950.03,Mar.,m$n,1000000,1.0000000000000002e-13,29564.7
1950.04,Abr.,m$n,1000000,1.0000000000000002e-13,29676
1950.05,May.,m$n,1000000,1.0000000000000002e-13,30045.6
1950.06,Jun.,m$n,1000000,1.0000000000000002e-13,30390.4
1950.07,Jul.,m$n,1000000,1.0000000000000002e-13,30709.5
1950.08,Ago.,m$n,1000000,1.0000000000000002e-13,31201.3
1950.09,Set.,m$n,1000000,1.0000000000000002e-13,31472.999999999996
1950.1,Oct.,m$n,1000000,1.0000000000000002e-13,31909.9
1950.11,Nov.,m$n,1000000,1.0000000000000002e-13,32710.4
1950.12,Dic.,m$n,1000000,1.0000000000000002e-13,34116.4
1950.13,,,,,
1951.01,Ene. ,m$n,1000000,1.0000000000000002e-13,34768.3
1951.02,Feb.,m$n,1000000,1.0000000000000002e-13,35683.6
1951.03,Mar.,m$n,1000000,1.0000000000000002e-13,36137.5
1951.04,Abr.,m$n,1000000,1.0000000000000002e-13,36605.299999999996
1951.05,May.,m$n,1000000,1.0000000000000002e-13,37164.49999999999
1951.06,Jun.,m$n,1000000,1.0000000000000002e-13,37583.6
1951.07,Jul.,m$n,1000000,1.0000000000000002e-13,37976.6
1951.08,Ago.,m$n,1000000,1.0000000000000002e-13,38548.6
1951.09,Set.,m$n,1000000,1.0000000000000002e-13,38987.8
1951.1,Oct.,m$n,1000000,1.0000000000000002e-13,38921.299999999996
1951.11,Nov.,m$n,1000000,1.0000000000000002e-13,39408.899999999994
1951.12,Dic.,m$n,1000000,1.0000000000000002e-13,40408.9
1951.13,,,,,
1952.01,Ene. ,m$n,1000000,1.0000000000000002e-13,40461.9
1952.02,Feb.,m$n,1000000,1.0000000000000002e-13,40706.299999999996
1952.03,Mar.,m$n,1000000,1.0000000000000002e-13,40930
1952.04,Abr.,m$n,1000000,1.0000000000000002e-13,41188.6
1952.05,May.,m$n,1000000,1.0000000000000002e-13,41503
1952.06,Jun.,m$n,1000000,1.0000000000000002e-13,41795.6
1952.07,Jul.,m$n,1000000,1.0000000000000002e-13,42021.8
1952.08,Ago.,m$n,1000000,1.0000000000000002e-13,42421.50000000001
1952.09,Set.,m$n,1000000,1.0000000000000002e-13,42713.8
1952.1,Oct.,m$n,1000000,1.0000000000000002e-13,42884.7
1952.11,Nov.,m$n,1000000,1.0000000000000002e-13,43733.9
1952.12,Dic.,m$n,1000000,1.0000000000000002e-13,45393.2
1952.13,,,,,
1953.01,Ene. ,m$n,1000000,1.0000000000000002e-13,47005.1
1953.02,Feb.,m$n,1000000,1.0000000000000002e-13,48393.3
1953.03,Mar.,m$n,1000000,1.0000000000000002e-13,49526.7
1953.04,Abr.,m$n,1000000,1.0000000000000002e-13,50087.5
1953.05,May.,m$n,1000000,1.0000000000000002e-13,50849.59999999999
1953.06,Jun.,m$n,1000000,1.0000000000000002e-13,51640.8
1953.07,Jul.,m$n,1000000,1.0000000000000002e-13,51920.1
1953.08,Ago.,m$n,1000000,1.0000000000000002e-13,52424.5
1953.09,Set.,m$n,1000000,1.0000000000000002e-13,53358.600000000006
1953.1,Oct.,m$n,1000000,1.0000000000000002e-13,53449.7
1953.11,Nov.,m$n,1000000,1.0000000000000002e-13,55181.9
1953.12,Dic.,m$n,1000000,1.0000000000000002e-13,56650
1953.13,,,,,
1954.01,Ene.,m$n,1000000,1.0000000000000002e-13,57675.00000000001
1954.02,Feb.,m$n,1000000,1.0000000000000002e-13,59170.3
1954.03,Mar.,m$n,1000000,1.0000000000000002e-13,59738.2
1954.04,Abr.,m$n,1000000,1.0000000000000002e-13,60296.399999999994
1954.05,May.,m$n,1000000,1.0000000000000002e-13,60869.9
1954.06,Jun.,m$n,1000000,1.0000000000000002e-13,61194.49999999999
1954.07,Jul.,m$n,1000000,1.0000000000000002e-13,61659.2
1954.08,Ago.,m$n,1000000,1.0000000000000002e-13,62442
1954.09,Set.,m$n,1000000,1.0000000000000002e-13,63271
1954.1,Oct.,m$n,1000000,1.0000000000000002e-13,63659.59999999999
1954.11,Nov.,m$n,1000000,1.0000000000000002e-13,64941.7
1954.12,Dic.,m$n,1000000,1.0000000000000002e-13,68211.90000000001
1954.13,,,,,
1955.01,Ene.,m$n,1000000,1.0000000000000002e-13,69588.6
1955.02,Feb.,m$n,1000000,1.0000000000000002e-13,70774.7
1955.03,Mar.,m$n,1000000,1.0000000000000002e-13,71277.4
1955.04,Abr.,m$n,1000000,1.0000000000000002e-13,71569.5
1955.05,May.,m$n,1000000,1.0000000000000002e-13,72091.3
1955.06,Jun.,m$n,1000000,1.0000000000000002e-13,72535.70000000001
1955.07,Jul.,m$n,1000000,1.0000000000000002e-13,73143.7
1955.08,Ago.,m$n,1000000,1.0000000000000002e-13,73810.90000000001
1955.09,Set.,m$n,1000000,1.0000000000000002e-13,74049
1955.1,Oct.,m$n,1000000,1.0000000000000002e-13,74750.1
1955.11,Nov.,m$n,1000000,1.0000000000000002e-13,76353.29999999999
1955.12,Dic.,m$n,1000000,1.0000000000000002e-13,80199.3
1955.13,,,,,
1956.01,Ene.,m$n,1000000,1.0000000000000002e-13,82409.7
1956.02,Feb.,m$n,1000000,1.0000000000000002e-13,84672.30000000002
1956.03,Mar.,m$n,1000000,1.0000000000000002e-13,85475.2
1956.04,Abr.,m$n,1000000,1.0000000000000002e-13,84518.1
1956.05,May.,m$n,1000000,1.0000000000000002e-13,85539.4
1956.06,Jun.,m$n,1000000,1.0000000000000002e-13,86460.9
1956.07,Jul.,m$n,1000000,1.0000000000000002e-13,90545.1
1956.08,Ago.,m$n,1000000,1.0000000000000002e-13,91202.2
1956.09,Set.,m$n,1000000,1.0000000000000002e-13,92795.70000000001
1956.1,Oct.,m$n,1000000,1.0000000000000002e-13,94635.3
1956.11,Nov.,m$n,1000000,1.0000000000000002e-13,97289.4
1956.12,Dic.,m$n,1000000,1.0000000000000002e-13,99533.79999999999
1956.13,,,,,
1957.01,Ene. ,m$n,1000000,1.0000000000000002e-13,102737.59999999998
1957.02,Feb.,m$n,1000000,1.0000000000000002e-13,104479.4
1957.03,Mar.,m$n,1000000,1.0000000000000002e-13,105131.4
1957.04,Abr.,m$n,1000000,1.0000000000000002e-13,105559.5
1957.05,May.,m$n,1000000,1.0000000000000002e-13,106630.00000000001
1957.06,Jun.,m$n,1000000,1.0000000000000002e-13,106915.4
1957.07,Jul.,m$n,1000000,1.0000000000000002e-13,107359.1
1957.08,Ago.,m$n,1000000,1.0000000000000002e-13,107753.69999999998
1957.09,Set.,m$n,1000000,1.0000000000000002e-13,108081.09999999998
1957.1,Oct.,m$n,1000000,1.0000000000000002e-13,106934.6
1957.11,Nov.,m$n,1000000,1.0000000000000002e-13,106819.4
1957.12,Dic.,m$n,1000000,1.0000000000000002e-13,112642
1957.13,,,,,
1958.01,Ene. ,m$n,1000000,1.0000000000000002e-13,114031.99999999999
1958.02,Feb.,m$n,1000000,1.0000000000000002e-13,115987.8
1958.03,Mar.,m$n,1000000,1.0000000000000002e-13,119161.9
1958.04,Abr.,m$n,1000000,1.0000000000000002e-13,118148.6
1958.05,May.,m$n,1000000,1.0000000000000002e-13,119344.7
1958.06,Jun.,m$n,1000000,1.0000000000000002e-13,120497.7
1958.07,Jul.,m$n,1000000,1.0000000000000002e-13,124456.29999999999
1958.08,Ago.,m$n,1000000,1.0000000000000002e-13,127726.6
1958.09,Set.,m$n,1000000,1.0000000000000002e-13,134638.7
1958.1,Oct.,m$n,1000000,1.0000000000000002e-13,139781.6
1958.11,Nov.,m$n,1000000,1.0000000000000002e-13,146139.5
1958.12,Dic.,m$n,1000000,1.0000000000000002e-13,159322.4
1958.13,,,,,
1959.01,Ene.,m$n,1000000,1.0000000000000002e-13,162902.2
1959.02,Feb.,m$n,1000000,1.0000000000000002e-13,167658.19999999998
1959.03,Mar.,m$n,1000000,1.0000000000000002e-13,169069.90000000002
1959.04,Abr.,m$n,1000000,1.0000000000000002e-13,171976.3
1959.05,May.,m$n,1000000,1.0000000000000002e-13,177085.9
1959.06,Jun.,m$n,1000000,1.0000000000000002e-13,186753
1959.07,Jul.,m$n,1000000,1.0000000000000002e-13,184887.2
1959.08,Ago.,m$n,1000000,1.0000000000000002e-13,188000.7
1959.09,Set.,m$n,1000000,1.0000000000000002e-13,190699.90000000002
1959.1,Oct.,m$n,1000000,1.0000000000000002e-13,195967.59999999998
1959.11,Nov.,m$n,1000000,1.0000000000000002e-13,201802.2
1959.12,Dic.,m$n,1000000,1.0000000000000002e-13,213505.9
1959.13,,,,,
1960.01,Ene.,m$n,1000000,1.0000000000000002e-13,217744.1
1960.02,Feb.,m$n,1000000,1.0000000000000002e-13,221676.3
1960.03,Mar.,m$n,1000000,1.0000000000000002e-13,226932.40000000002
1960.04,Abr.,m$n,1000000,1.0000000000000002e-13,231777.40000000002
1960.05,May.,m$n,1000000,1.0000000000000002e-13,239330.3
1960.06,Jun.,m$n,1000000,1.0000000000000002e-13,243768.00000000003
1960.07,Jul.,m$n,1000000,1.0000000000000002e-13,249689.8
1960.08,Ago.,m$n,1000000,1.0000000000000002e-13,256192.2
1960.09,Set.,m$n,1000000,1.0000000000000002e-13,256108.6
1960.1,Oct.,m$n,1000000,1.0000000000000002e-13,258077.90000000002
1960.11,Nov.,m$n,1000000,1.0000000000000002e-13,265142.3
1960.12,Dic.,m$n,1000000,1.0000000000000002e-13,278304.89999999997
1960.13,,,,,
1961.01,Ene. ,m$n,1000000,1.0000000000000002e-13,282731.3
1961.02,Feb.,m$n,1000000,1.0000000000000002e-13,282896
1961.03,Mar.,m$n,1000000,1.0000000000000002e-13,288480.9
1961.04,Abr.,m$n,1000000,1.0000000000000002e-13,290596.5
1961.05,May.,m$n,1000000,1.0000000000000002e-13,293803.60000000003
1961.06,Jun.,m$n,1000000,1.0000000000000002e-13,296052.1
1961.07,Jul.,m$n,1000000,1.0000000000000002e-13,295806.6
1961.08,Ago.,m$n,1000000,1.0000000000000002e-13,300654.69999999995
1961.09,Set.,m$n,1000000,1.0000000000000002e-13,302634.7
1961.1,Oct.,m$n,1000000,1.0000000000000002e-13,302544.5
1961.11,Nov.,m$n,1000000,1.0000000000000002e-13,306333.89999999997
1961.12,Dic.,m$n,1000000,1.0000000000000002e-13,317508.60000000003
1961.13,,,,,
1962.01,Ene. ,m$n,1000000,1.0000000000000002e-13,318790.9
1962.02,Feb.,m$n,1000000,1.0000000000000002e-13,318854.89999999997
1962.03,Mar.,m$n,1000000,1.0000000000000002e-13,325233
1962.04,Abr.,m$n,1000000,1.0000000000000002e-13,318592.30000000005
1962.05,May.,m$n,1000000,1.0000000000000002e-13,318705.2
1962.06,Jun.,m$n,1000000,1.0000000000000002e-13,322447.10000000003
1962.07,Jul.,m$n,1000000,1.0000000000000002e-13,324832.39999999997
1962.08,Ago.,m$n,1000000,1.0000000000000002e-13,325423.89999999997
1962.09,Set.,m$n,1000000,1.0000000000000002e-13,324227.19999999995
1962.1,Oct.,m$n,1000000,1.0000000000000002e-13,320189.1
1962.11,Nov.,m$n,1000000,1.0000000000000002e-13,324330.10000000003
1962.12,Dic.,m$n,1000000,1.0000000000000002e-13,331372.8
1962.13,,,,,
1963.01,Ene. ,m$n,1000000,1.0000000000000002e-13,334328.5
1963.02,Feb.,m$n,1000000,1.0000000000000002e-13,341414
1963.03,Mar.,m$n,1000000,1.0000000000000002e-13,347419.9
1963.04,Abr.,m$n,1000000,1.0000000000000002e-13,354147.5
